;question;reference_answer;generated_answer;response_token_sum;prompt_token_sum;ref_answer_token_sum;latency;power_consumption;gpu_utilization
26;what's the difference between tweedle dee and tweedle dum; Tweedledum and Tweedledee are fictional characters in an English nursery rhyme and in Lewis Carroll 's Through the Looking - Glass , and What Alice Found There . Their names may have originally come from an epigram written by poet John Byrom . The nursery rhyme has a Roud Folk Song Index number of 19800 . The names have since become synonymous in western popular culture slang for any two people who look and act in identical ways , generally in a derogatory context . ;" Tweedledee and Tweedledum are fictional characters from Lewis Carroll's ""Through the Looking-Glass,"" a novel considered to be a sequel to ""Alice's Adventures in Wonderland."" They are identical in most ways, with the exception that their personalities differ slightly.

Tweedledee tends to speak first and more often, while Tweedledum is usually quieter and lets Tweedledee do most of the talking. However, they both share a habit of using paradoxical statements and riddles. Their names are a play on the words ""tweedledee"" (a nonsense word meaning ""very similar"") and ""tweedledum"" (another nonsense word with a similar meaning).

In essence, although they appear identical, their personalities show a subtle difference: Tweedledee is more vocal, while Tweedledum tends to be quieter. This slight characterization helps them maintain their individuality despite their physical similarity.";129;9;85;26.63682723045349;20.031217391304345;97.08695652173913
27;what do the lyrics mean to lady marmalade; Labelle 's version of `` Lady Marmalade '' was produced by Allen Toussaint and Vicki Wickham . It was released in November 1974 from Nightbirds , their first album after signing with Epic Records . Patti LaBelle sang lead vocals on `` Lady Marmalade '' with backing vocals being contributed by bandmates Nona Hendryx and Sarah Dash . The song is best known for the French lyric `` Voulez - vous coucher avec moi ce soir ? '' ( English : `` Would you like to sleep with me tonight ? '' ) in the refrain . `` Lady Marmalade '' is a song about a prostitute , although Patti LaBelle , the lead female vocal of the band , was completely oblivious to its overall message , saying : `` I did n't know what it was about . I do n't know French and nobody , I swear this is God 's truth , nobody at all told me what I 'd just sung a song about . '' ;" ""Lady Marmalade"" is a song by the group Patti LaBelle and her New Band, later joined by Labelle, released in 1974. The song's most famous version was recorded by Christina Aguilera, Pink, Lil' Kim, Mýa, and Missy Elliott in 2001 as a remake for the film ""Moulin Rouge!""

The lyrics tell a story of a seductive courtesan named Delilah, who works at the Moulin Rouge, a famous cabaret in Paris. The title ""Lady Marmalade"" is mentioned several times and seems to be another name for Delilah. Here's a breakdown of some key lyrics and their possible meanings:

1. ""Voulez-vous coucher dès maintenant avec moi, dans ma chambre?"" – This French phrase translates to ""Do you want to sleep with me tonight in my room?"" Delilah is inviting her lover to spend the night with her.

2. ""C'est moi l'qui fait le feu qui brûle"" – Translated as ""I am the one who makes the fire that burns."" Delilade takes responsibility for being passionate and intense in a relationship.

3. ""Tu veux, tu veux, tu veux coucher avec moi, secrètement, comme nous avons toujours fait"" – Translated as ""You want, you want, you want to sleep with me secretly, like we've always done."" Delilade is suggesting that her lover has always wanted to sleep with her and implies a long-standing affair.

4. ""Moi, oh, Moi, oh, Lady Marmalade"" – The chorus repeats the phrase, referring to Delilah as ""Lady Marmalade,"" indicating her status as a courtesan at the Moulin Rouge.

5. ""I'm your fantasy, I'll make you see what you've never seen before"" – Delilade promises to provide an extraordinary and unforgettable experience for her lover.

The song is a sensual and provocative exploration of passion, desire, and the allure of the courtesans in the Moulin Rouge. The lyrics emphasize the mysterious and captivating nature of these women, who use their charm to entice men and maintain their lifestyle.";318;8;171;64.07908272743225;20.024124999999998;96.25
28;who was the actress that played tony montana's sister; Mary Elizabeth Mastrantonio ( born November 17 , 1958 ) is an American actress and singer . She made her Broadway debut in the 1980 revival of West Side Story , and went on to appear in the 1983 film Scarface as Al Pacino 's character 's sister , Gina Montana . For her role as Carmen in the 1986 film The Color of Money , she was nominated for the Academy Award for Best Supporting Actress . Her other film roles include The Abyss ( 1989 ) , Robin Hood : Prince of Thieves ( 1991 ) , and The Perfect Storm ( 2000 ) . In 2003 , she was nominated for the Tony Award for Best Actress in a Musical for the Broadway revival of Man of La Mancha . ;" In the movie ""Scarface"" (1983), the character Tony Montana is portrayed by Al Pacino, and his sister, Santana, is played by actress Michelle Pfeiffer. However, it's important to note that Santana does not appear in a significant portion of the film, and Michelle Pfeiffer is primarily known for her role as Elvira Hancock in the movie.";56;9;133;11.202886819839478;19.94666666666667;96.88888888888889
29;when does one flew over the cuckoos nest take place; One Flew Over the Cuckoo 's Nest was written in 1959 and published in 1962 in the midst of the Civil Rights Movement and deep changes to the way psychology and psychiatry were being approached in America . The 1960s began the controversial movement towards deinstitutionalization , an act that would have affected the characters in Kesey 's novel . The novel is a direct product of Kesey 's time working the graveyard shift as an orderly at a mental health facility in Menlo Park , California . Not only did he speak to the patients and witness the workings of the institution , but he voluntarily took psychoactive drugs , including mescaline and LSD , as part of Project MKUltra . ;" ""One Flew Over the Cuckoo's Nest"" takes place in 1963, primarily within a psychiatric hospital in Oregon, United States. The novel was written by Ken Kesey and published in 1962, while the film adaptation directed by Milos Forman was released in 1975. The story revolves around the main character, Randle McMurphy, who is a new patient at the hospital and his conflict with the authoritarian Nurse Ratched.";67;10;122;13.57965350151062;20.001636363636365;99.0
30;types of writs in the constitution of india;  The writ of prohibition is issued by a higher court to a lower court prohibiting it from taking up a case because it falls outside the jurisdiction of the lower court . Thus , the higher court transfers the case to itself .   The writ of habeas corpus is issued to a detaining authority , ordering the detainer to produce the detained person in the issuing court , along with the cause of his or her detention . If the detention is found to be illegal , the court issues an order to set the person free .   The writ of certiorari is issued to a lower court directing that the record of a case be sent up for review , together with all supporting files , evidence and documents , usually with the intention of overruling the judgement of the lower court . It is one of the mechanisms by which the fundamental rights of the citizens are upheld .   The writ of mandamus is issued to a subordinate court , an officer of government , or a corporation or other institution commanding the performance of certain acts or duties .   The writ of quo warranto is issued against a person who claims or usurps a public office . Through this writ the court inquires ' by what authority ' the person supports his or her claim .  ;"1. Writ of Habeas Corpus: This is a writ to produce the body of a person in court, to determine if that person's imprisonment or detention is legal.

2. Writ of Mandamus: This is a writ issued by a higher court to any person, public authority, or even government department, commanding them to perform a statutory duty which they have refused to perform.

3. Writ of Prohibition: This is a writ issued by a higher court to a lower court or any other authority restraining it from exceeding its jurisdiction in a particular case.

4. Writ of Certiorari: This is a writ issued by a higher court to a subordinate court, tribunal, or authority to require them to send the record of a case for examination and decide on the question of its legality.

5. Writ of Quo Warranto: This is a writ issued by a higher court to any person holding a public office, to inquire into the manner and cause of his holding it, and requiring him to show why he should not be removed for holding it without right.

6. Writ of Declaratory: This is a writ issued by a court to declare the rights and duties of the parties under the circumstances mentioned in the application, even if no relief can be granted at that point of time. It's essentially a clarification of the legal position of a party.";233;8;229;36.34907674789429;19.989612903225808;95.38709677419355
31;when can a writ of mandamus be issued; Mandamus ( `` We command '' ) is a judicial remedy in the form of an order from a superior court , to any government subordinate court , corporation , or public authority , to do ( or forbear from doing ) some specific act which that body is obliged under law to do ( or refrain from doing ) , and which is in the nature of public duty , and in certain cases one of a statutory duty . It can not be issued to compel an authority to do something against statutory provision . For example , it can not be used to force a lower court to reject or authorize applications that have been made , but if the court refuses to rule one way or the other then a mandamus can be used to order the court to rule on the applications . ;" A Writ of Mandamus is a judicial order compelling an official or public body to perform a duty that they are obligated to do but have failed to do. It can be issued under certain circumstances in various legal systems, typically when there has been a clear legal right to the action that is being withheld and the writ serves the interests of justice. Here are some general conditions for issuing a Writ of Mandamus:

1. The right to the performance of the act is clear and unmistakable in law
2. There is no discretion left to the officer or body on whom the duty is imposed, as the power conferred upon them is a mere ministerial one
3. Refusal or failure to perform the act results in a legal wrong and
4. The writ serves the interests of justice and there is no other adequate remedy available.

In the United States, for example, a Writ of Mandamus can be issued by a federal court under 28 U.S.C. §1361, which provides that a court may issue such a writ ""to any Court appointed under Article III or to any person"" if it appears that the person has ""unlawfully failed or refused to perform"" a duty owed to a claimant under the United States or under any Act of Congress. The Writ of Mandamus is used sparingly and only when strict requirements are met, as its issuance can potentially interfere with the executive and legislative branches' functions.";246;8;148;38.35984826087952;20.023787878787875;95.33333333333333
32;what is an honorable discharge from the marines; To receive an honorable discharge , a service member must have received a rating from good to excellent for his or her service . Service members who meet or exceed the required standards of duty performance and personal conduct , and who complete their tours of duty , normally receive honorable discharges . However , one need not complete a term of service to receive an honorable discharge , provided the reason for involuntary discharge is not due to misconduct . For instance , service members rendered physically or psychologically incapable of performing assigned duties normally have their service characterized as honorable , regardless of whether they incurred the condition or disability in the line of duty , provided they otherwise met or exceeded standards . Similarly , service members selected for involuntary discharge due to a Reduction in Force ( RIF ) typically receive an honorable discharge , assuming their conduct while on active duty met or exceeded standards . ; An Honorable Discharge from the U.S. Marine Corps is a type of administrative separation that signifies a marine has served with distinction, met all military obligations, and conducted themselves in a manner consistent with the standards and values of the corps. It's the highest form of discharge a service member can receive, indicating they have no dishonorable characteristics that would make them unfit for service in any capacity. This status typically provides veterans access to certain benefits from the Department of Veterans Affairs (VA) such as healthcare, education, and employment assistance.;91;8;161;14.430335998535156;19.970916666666668;95.16666666666667
33;when did the first us state legalize weed; The legal history of cannabis in the United States began with state - level prohibition in the early 20th century , with the first major federal limitations occurring in 1937 . Starting with Oregon in 1973 , individual states began to liberalize cannabis laws through decriminalization . In 1996 , California became the first state to legalize medical cannabis , sparking a trend that spread to a majority of states by 2016 . In 2012 , Colorado and Washington became the first states to legalize cannabis for recreational use . ; The first U.S. state to legalize recreational marijuana was Colorado, on January 1, 2014. Washington State followed suit later that same day. Both states had passed ballot initiatives in November 2012 to legalize recreational cannabis. Since then, several other states and the District of Columbia have also legalized recreational marijuana. It's important to note that while recreational use is allowed in these jurisdictions, marijuana remains illegal under federal law.;69;8;90;13.495916366577148;19.945636363636364;97.27272727272727
34;where did the settlers of new hampshire come from;" Massachusetts was first colonized by principally English Europeans in the early 17th century , and became the Commonwealth of Massachusetts in the 18th century . Prior to English colonization of the area , it was inhabited by a variety of mainly Algonquian language indigenous tribes . The first permanent English settlement in New England came in 1620 with the founding of Plymouth Colony by the Pilgrims who sailed on the Mayflower . It set precedents but never grew large . A large - scale Puritan migration began in 1630 with the establishment of the Massachusetts Bay Colony , and spawned the settlement of other New England colonies . Friction with the natives erupted in the high - casualty King Philip 's War in the 1670s . Puritanism was the established religion and was strictly enforced ; dissenters were exiled . The Colony clashed with Anglican opponents in England over its religious intolerance and the status of its charter . Most people were farmers . Businessmen established wide - ranging trade links , sending ships to the West Indies and Europe , and sometimes shipping goods in violation of the Navigation Acts . These political and trade issues led to the revocation of the Massachusetts charter in 1684 . ";" The initial settlers of New Hampshire came primarily from England, especially from the counties of Devon, Dorset, and Essex. Many were Puritans seeking religious freedom, as well as farmers, artisans, and merchants who wanted to establish new communities in America.

The first recorded settlement in New Hampshire was at the Piscataqua River by Simon Adair and John Mason in 1623, which later became Portsmouth, but the permanent settlement occurred in 1630 with the founding of Dover. The Massachusetts Bay Colony initially claimed jurisdiction over New Hampshire until it was granted a royal charter as a separate province in 1679, under the name Province of New England in Charater of William and Mary.

Additional waves of settlers came from other parts of England, Scotland, Ireland, and Germany during the 18th century. The Great Migration between 1630 and 1640 brought many more Puritans to New Hampshire, while later migrations included French Canadians in the late 1700s and Irish and German immigrants in the 19th century.";163;9;208;29.499057054519653;20.01215999999999;98.08
35;when does gone with the wind come on tv; The film received its world television premiere on the HBO cable network on June 11 , 1976 , and played on the channel for a total of fourteen times throughout the rest of the month . It made its network television debut in November later that year : NBC paid $5 million for a one - off airing , and it was broadcast in two parts on successive evenings . It became at that time the highest - rated television program ever presented on a single network , watched by 47.5 percent of the households sampled in America , and 65 percent of television viewers , still the record for the highest rated film to ever air on television . In 1978 , CBS signed a deal worth $35 million to broadcast the film twenty times over as many years . Turner Entertainment acquired the MGM film library in 1986 , but the deal did not include the television rights to Gone with the Wind , which were still held by CBS . A deal was struck in which the rights were returned to Turner Entertainment and CBS 's broadcast rights to The Wizard of Oz were extended . It was used to launch two cable channels owned by Turner Broadcasting System : Turner Network Television ( 1988 ) and Turner Classic Movies ( 1994 ) . It debuted on videocassette in March 1985 , where it placed second in the sales charts , and has since been released on DVD and Blu - ray Disc formats . ;" The broadcast of ""Gone with the Wind"" on television varies depending on the country and the broadcaster. In the U.S., for example, Turner Classic Movies (TCM) typically airs ""Gone with the Wind"" once a year, usually around the holiday season. However, due to its length and copyright restrictions, it is not shown as frequently as other films. For specific air dates and times, I recommend checking TCM's official schedule or website.";71;9;258;12.537297487258911;19.992200000000004;96.0
36;the three pillars of the westphalian constitution of world politics are; Westphalian sovereignty , or state sovereignty , is the principle of international law that each nation - state has exclusive sovereignty over its territory . External powers should not interfere in another country 's domestic affairs . Each state , no matter how large or small , has equal rights to sovereignty . The principle underlies the modern international system of sovereign states . The United Nations Charter states that `` nothing should authorise intervention in matters essentially within the domestic jurisdiction of any state . '' ;"1. Westphalian Sovereignty: This principle asserts that each state has exclusive authority over its territory and domestic matters, free from external interference. It is derived from the Peace of Westphalia treaties that ended the Thirty Years' War in Europe during the 17th century.

2. Non-Intervention: This principle holds that states should refrain from interfering in the internal affairs of other nations unless explicitly invited to do so. It is closely related to sovereignty, as it acknowledges that each state has the right to govern itself without external interference.

3. Recognition: The recognition principle dictates that other states must acknowledge and respect the territorial integrity, independence, and legitimate government of a recognized state. This means that only recognized states can participate in international relations and be considered as equal members of the global community.";133;11;87;22.408960342407227;20.041421052631573;94.78947368421052
37;what type of genetic mutation is huntington's disease;" HD is typically inherited from a person 's parents , although up to 10 % of cases are due to a new mutation . The disease is caused by an autosomal dominant mutation in either of an individual 's two copies of a gene called Huntingtin . This means a child of an affected person typically has a 50 % chance of inheriting the disease . The Huntingtin gene provides the genetic information for a protein that is also called `` huntingtin '' . Expansion of CAG ( cytosine - adenine - guanine ) triplet repeats in the gene coding for the Huntingtin protein results in an abnormal protein , which gradually damages cells in the brain , through mechanisms that are not fully understood . Diagnosis is by genetic testing , which can be carried out at any time , regardless of whether or not symptoms are present . This fact raises several ethical debates : the age at which an individual is considered mature enough to choose testing ; whether parents have the right to have their children tested ; and managing confidentiality and disclosure of test results . ";" Huntington's disease (HD) is caused by a specific type of genetic mutation known as an expanded trinucleotide repeat in the HTT gene. More specifically, it involves a CAG trinucleotide repeat expansion in exon 1 of the HTT gene on chromosome 4.

The normal number of repeats for this region is between 9 and 35. People with more than 35 repeats may carry the HD mutation, and the number of repeats is inversely correlated with age at onset and disease severity. This type of mutation is classified as a trinucleotide repeat expansion (TRE) disorder.

In Huntington's disease, the expanded CAG repeat leads to an abnormal form of the huntingtin protein that contains an extended polyglutamine tract. This misfolded protein forms aggregates in affected cells and neurons, leading to progressive cell death and symptoms associated with HD.";135;8;191;25.81554341316223;20.02863636363636;94.81818181818181
38;who does the universal declaration of human rights apply to; During World War II , the Allies adopted the Four Freedoms -- freedom of speech , freedom of religion , freedom from fear , and freedom from want -- as their basic war aims . The United Nations Charter `` reaffirmed faith in fundamental human rights , and dignity and worth of the human person '' and committed all member states to promote `` universal respect for , and observance of , human rights and fundamental freedoms for all without distinction as to race , sex , language , or religion '' . ; The Universal Declaration of Human Rights (UDHR) applies to all individuals, everywhere. It is a document that outlines fundamental human rights to be universally protected, regardless of nationality, sex, ethnicity, language, religion, or any other status. It was adopted by the United Nations General Assembly on December 10, 1948, and it sets out a common standard of achievements for all peoples and all nations, intending to promote peace and security in the world. In essence, the UDHR applies to every single human being on Earth.;85;10;93;14.605965614318848;19.983583333333335;94.75
39;who plays jack donaghy in the avery jessup movie; Avery 's mother Diana ( Mary Steenburgen ) arrives to make sure that the TV movie about her daughter shows her in a good light . Liz ( Tina Fey ) promises to help Jack ( Alec Baldwin ) overcome his chemistry with Diana and keep him out of an inappropriate relationship . Liz eventually fixes Diana up with the actor playing Jack ( William Baldwin , Alec Baldwin 's real life brother ) to keep her away from Jack . At the table reading of Liz 's script , Jack is appalled that Liz has included some seedy details about Jack and Avery 's courtship . He fires Liz from the project and rewrites the script himself . Jack eventually realizes that Liz is right that he had been idealizing his relationship with Avery . Liz consoles him and helps him rewrite the script to be a total fabrication . ;" The Avery Jessup character you are referring to is from the TV show ""30 Rock,"" and Jack Donaghy is one of its main characters. Jack Donaghy was played by actor Alec Baldwin on the television series. However, there is no ""Avery Jessup movie"" in existence, as Avery Jessup is also a character from ""30 Rock."" If you meant something else, please provide more context so I can help better.";69;9;151;12.019502639770508;19.94577777777778;94.11111111111111
40;supreme court justices are appointed for a term of a. life. b. 2 years. c. 14 years. d. 6 years; The Supreme Court of the United States is the highest ranking judicial body in the United States . Its membership , as set by the Judiciary Act of 1869 , consists of the Chief Justice of the United States and eight associate justices , any six of whom would constitute a quorum . Justices are nominated by the President of the United States and appointed after confirmation by the United States Senate . Justices of the Supreme Court have life tenure and receive a salary which is set at $255,500 per year for the chief justice and at $244,400 per year for each associate justice as of 2014 . ; The correct answer is a) Life. Supreme Court Justices in the United States serve for life, meaning they continue to serve until they retire, resign, or pass away.;28;20;109;5.22766375541687;19.99833333333333;97.66666666666667
41;what did audrey hepburn won a tony for; Audrey Hepburn received numerous awards and honors during her career . Hepburn won , or was nominated for , awards for her work in motion pictures , television , spoken - word recording , on stage , and humanitarian work . She was five - times nominated for an Academy Award , and was awarded the 1954 Academy Award for Best Actress for her performance in Roman Holiday and the Jean Hersholt Humanitarian Award in 1993 , post-humously , for her humanitarian work . She won a record three BAFTA Awards for Best British Actress in a Leading Role , from five nominations , and received a Lifetime Achievement Award in 1992 . Hepburn received 10 Golden Globe Award nominations , winning two , and was the recipient of the Cecil B. DeMille Award in 1990 . She also won the 1954 Tony Award for Best Performance by a Leading Actress in a Play in Ondine , and received a Special Tony Award in 1968 . ;" Audrey Hepburn, who was primarily known as an actress in films, did not win a Tony Award. She was nominated for two Tony Awards: Best Supporting or Featured Actress in a Play for her work in ""Ondine"" in 1956 and Best Leading Actress in a Musical for ""Anyone Can Whistle"" in 1964. However, she did not win either of these awards. It's important to note that Hepburn was a highly-acclaimed film actress who won numerous awards in the film industry, including an Academy Award, a Golden Globe Award, and a BAFTA Film Award.";93;8;166;17.196247577667236;20.01064285714286;95.64285714285714
42;where does the saying spotty muldoon come from; Spotty Muldoon , a fictional character created by Peter Cook , and featured in his 1965 song The Ballad of Spotty Muldoon ;" The phrase ""Spotty Muldoon"" doesn't have a widely recognized origin in popular culture. However, there are a few possible explanations for its use:

1. It might be a nickname derived from an Irish name Muldoon and a descriptive term ""spotted."" In Irish folklore or history, there could be a character named Spotty Muldoon, but I couldn't find any concrete evidence to support this claim.

2. In some contexts, ""Spotty"" is used as a humorous slang term for a red-headed person, and ""Muldoon"" could be an Irish surname that a red-haired individual might have.

3. ""Spotty Muldoon"" may also originate from a local or regional colloquialism or inside joke in a particular community, which hasn't gained widespread popularity.

4. Lastly, it could simply be a fictional character created by someone for their own amusement or for a story they wrote. Without more context, it's challenging to pinpoint the exact origin of ""Spotty Muldoon.""";152;8;22;29.72823977470398;20.060479999999995;96.12
43;when did the word robotics first appear in print;" According to the Oxford English Dictionary , the word robotics was first used in print by Isaac Asimov , in his science fiction short story `` Liar ! '' , published in May 1941 in Astounding Science Fiction . Asimov was unaware that he was coining the term ; since the science and technology of electrical devices is electronics , he assumed robotics already referred to the science and technology of robots . In some of Asimov 's other works , he states that the first use of the word robotics was in his short story Runaround ( Astounding Science Fiction , March 1942 ) . However , the original publication of `` Liar ! '' predates that of `` Runaround '' by ten months , so the former is generally cited as the word 's origin . ";" The term ""robot"" was first coined in a play called ""R.U.R."" (Rossum's Universal Robots) by Czech writer Karel Čapek, which premiered on January 25, 1921. The word ""robotics,"" however, didn't appear in print until later. The term ""robotics"" was introduced by Isaac Asimov in his 1942 short story ""Runaround."" In the story, Asimov used the term to describe the scientific study of robots and automatons.";65;9;138;15.266077756881714;19.97091666666667;95.41666666666667
44;when did loyola last win the ncaa championship; In 1963 , Loyola won the 1963 NCAA Men 's Division I Basketball Tournament ( then the `` NCAA University Division '' ) men 's basketball national championship under the leadership of All - American Jerry Harkness , defeating two - time defending champion Cincinnati 60 -- 58 in overtime in the title game . All five starters for the Ramblers played the entire championship game without substitution . ; Loyola University Chicago (Men's Basketball) won the NCAA Division I Championship for the first time in their history during the 2018-2019 season. This was a remarkable victory as they were seeded No. 11, the lowest ever for an NCAA champion at that time. They defeated Michigan in the final game on March 31, 2019, in Minneapolis. The team is also known for their iconic mascot, Loyola Rambler.;67;8;69;13.901668548583984;20.001636363636365;95.36363636363636
45;who played the baby in i love lucy; Enrique Alberto Ricardo IV , `` Little Ricky , '' is a fictional character from the American television series I Love Lucy ( 1951 -- 57 , with Ricky Jr. becoming a part of the show as of his birth in 1953 ) and The Lucy - Desi Comedy Hour ( 1957 -- 60 ) . Little Ricky was played by a number of actors , including James John Ganzer , twins Richard and Ronald Lee Simmons , twins Michael and Joseph Mayer and , most notably , Keith Thibodeaux , billed as Little Ricky . Although the I Love Lucy announcer and the opening credits of The Lucy - Desi Comedy Hour gave his stage name as `` Little Ricky '' , in his post-Lucy acting career , particularly his four - year irregular stint on The Andy Griffith Show , he was billed as Richard Keith . ;" In the classic ""I Love Lucy"" television series, the character of Little Ricky, who is the son of Ricky Ricardo and Lucy Ricardo, was not a baby for very long as he aged quickly due to the show's real-time format. The role of Baby Ricky was played by multiple child actors throughout the show's run from 1951 to 1957, but the most famous portrayal is credited to twin boys Richard and Whitehead Purvis. Desi Arnaz, who played Ricky Ricardo, and his real-life wife Lucille Ball (Lucy Ricardo) adopted the Purvis twins in 1960.";93;8;149;17.871283054351807;20.006866666666667;94.73333333333333
46;where does publisher clearing house money come from; Publishers Clearing House ( PCH ) is a direct marketing company that markets merchandise and magazine subscriptions with sweepstakes , and prize - based games . ; Publisher Clearing House (PCH) is a direct marketing company based in Port Washington, New York. They primarily make their revenue through subscription-based magazines and other services they offer to consumers. However, the prizes given away as part of their sweepstakes are funded by a portion of these subscription fees, along with advertising sales and other business ventures. It's important to note that there is no purchase necessary to enter the sweepstakes, and the odds of winning are quite low, but participants must be subscribed or have opted-in to receive promotional materials in order to participate.;95;8;26;15.344352006912231;19.98491666666667;92.0
47;who did the patriots play last year for super bowl; Super Bowl LI was an American football game played at NRG Stadium in Houston , Texas , on February 5 , 2017 , to determine the champion of the National Football League ( NFL ) for the 2016 season . The American Football Conference ( AFC ) champion New England Patriots , after trailing by as many as 25 points ( 28 -- 3 ) during the third quarter , defeated the National Football Conference ( NFC ) champion Atlanta Falcons , 34 -- 28 in overtime . The Patriots ' 25 - point comeback is the largest comeback in Super Bowl history , and Super Bowl LI was the first to be decided in overtime . ; The New England Patriots played against the Los Angeles Rams in the Super Bowl LIII, which was held on February 3, 2019. The game took place at Mercedes-Benz Stadium in Atlanta, Georgia. The Patriots won the game by a score of 13-3, making it their sixth Super Bowl title.;49;10;117;9.417003154754639;19.96771428571429;99.0
48;who sings the song don't you forget about me in the commercial; `` Do n't You ( Forget About Me ) '' is a 1985 pop song performed by Scottish rock band Simple Minds . The song is best known for being played during the opening and closing credits of the John Hughes film The Breakfast Club . It was written and composed by producer Keith Forsey and Steve Schiff , a guitarist and songwriter from the Nina Hagen band . ;" The song ""Don't You (Forget About Me)"" was famously used in the 1985 film ""The Breakfast Club."" However, it wasn't sung by an actor from the movie but by the British band Simple Minds. In a 2018 Apple iPhone X commercial, the song was used again, and this time it was sung by Zoë Kravitz, an American actress and singer. The use of the same song in different contexts has made it quite iconic.";74;12;69;13.581987619400024;20.00245454545455;95.54545454545455
49;ukraine starts liquidation of legendary aircraft manufacturer antonov; On 19 July 2017 , the Ukrainian government approved the liquidation of Antonov 's assets , starting with closing down three factories in Kiev and Kharkiv . The State Concern `` Antonov '' ( a business group , created in 2005 from the merger of several legally independent companies into a single economic entity under unified management ) will be liquidated as a residual corporate entity . Antonov State Company , Kharkiv State Aviation Manufacturing Enterprise and Plant No 410 of Civil Aviation were transferred under the management of another state - owned concern Ukroboronprom in 2015 . Antonov State Company continues to function as an enterprise . ;" According to recent news, the Ukrainian government has decided to begin the liquidation process for Antonov, a famous aircraft manufacturing company. This decision comes amidst financial difficulties and a lack of state support that the company has been facing over the past few years.

Antonov is renowned for designing and producing some of the largest cargo aircraft in the world, including the An-225 Mriya and the An-124 Ruslan. The liquidation process may potentially lead to the loss of these iconic aircraft models, as well as thousands of jobs within the company and its supply chain.

The Ukrainian government has stated that they will be working with potential buyers in an effort to find a solution that keeps the production lines running, but it remains unclear whether any viable offers have been made at this time. This decision could have significant implications for both Ukraine's economy and the global aviation industry, as Antonov's unique aircraft designs play an essential role in transporting large, heavy cargo items around the world.";168;8;108;25.864638090133667;20.014409090909087;96.5
